selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,5.16799848725,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,0,0,18,,,,,0,0,0,0,,,None,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,0,0,18,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,1,1,11,,,,,0,0,0,0,,,1,0.334206457715,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,1,1,11,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,2,2,14,,,,,0,0,0,0,,,1,0.317082561902,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,2,2,14,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,3,3,24,0,0,0,0,,,,,,,,,2,0.333628901804,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,3,3,24,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,4,4,7,0,0,0,0,,,,,,,,,1,0.301656189084,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,4,4,7,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,5,5,13,0,0,0,0,,,,,,,,,1,0.267485840246,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,5,5,13,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,6,6,2,0,0,0,0,,,,,,,,,2,0.334240669443,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,6,6,2,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,7,7,0,0,0,0,0,,,,,,,,,2,0.283802961698,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,7,7,0,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,8,8,5,0,0,0,0,,,,,,,,,1,0.28461564536,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,8,8,5,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,9,9,12,0,0,0,0,,,,,,,,,1,0.30080089625,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,9,9,12,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,10,10,3,,,,,0,0,0,0,,,1,0.317491236376,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,10,10,3,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,11,11,21,,,,,0,0,0,0,,,2,0.250826290692,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,11,11,21,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,12,12,10,,,,,0,0,0,0,,,2,0.384214030928,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,12,12,10,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,13,13,6,0,0,0,0,,,,,,,,,2,0.316765326017,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,13,13,6,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,14,14,20,0,0,0,0,,,,,,,,,2,0.517180656199,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,14,14,20,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,15,15,16,0,0,0,0,,,,,,,,,2,0.383779231226,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,15,15,16,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,16,16,19,0,0,0,0,,,,,,,,,1,0.234249782225,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,16,16,19,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,17,17,8,,,,,0,0,0,0,,,1,0.33439182298,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,17,17,8,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,18,18,23,0,0,0,0,,,,,,,,,1,0.283934832318,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,18,18,23,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,19,19,22,0,0,0,0,,,,,,,,,1,0.251096252177,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,19,19,22,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,20,20,9,,,,,0,0,0,0,,,2,0.300805872481,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,20,20,9,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,21,21,1,,,,,0,0,0,0,,,1,0.267643525149,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,21,21,1,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,22,22,4,0,0,0,0,,,,,,,,,2,0.283901864663,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
1,0,22,22,4,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,23,23,15,,,,,0,0,0,0,,,1,0.451096687582,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,23,23,15,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,24,24,17,,,,,0,0,0,0,,,1,0.267279325868,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
2,0,24,24,17,,,,,,,,,,,,,,,2018_Feb_27_1259,60.0218225636,Experiment1,001,wtp13,
