selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
1,0,12,12,6,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,13,13,15,,,,,0,0,0,0,,,2,0.500466992846,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,13,13,15,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,14,14,0,0,0,0,0,,,,,,,,,2,0.534158276278,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,14,14,0,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,15,15,24,0,0,0,0,,,,,,,,,2,0.350099665578,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,15,15,24,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,16,16,2,0,0,0,0,,,,,,,,,1,0.33417619078,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,16,16,2,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,17,17,19,0,0,0,0,,,,,,,,,2,1.83412658353,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,17,17,19,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,18,18,18,,,,,0,0,0,0,,,1,0.33444397687,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,18,18,18,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,19,19,17,,,,,0,0,0,0,,,2,0.300915355678,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,19,19,17,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,20,20,13,0,0,0,0,,,,,,,,,2,0.600457569002,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,20,20,13,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,21,21,14,,,,,0,0,0,0,,,2,0.366830230807,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
2,0,21,21,14,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,22,22,4,0,0,0,0,,,,,,,,,2,0.233346178429,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,22,22,4,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,23,23,23,0,0,0,0,,,,,,,,,1,0.566880429047,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,23,23,23,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,24,24,12,0,0,0,0,,,,,,,,,2,0.533570764121,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
1,0,24,24,12,,,,,,,,,,,,,,,2018_Feb_21_1025,60.0421849678,Experiment1,001,wtp05,
