selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,7.00255343789,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,0,0,10,,,,,0,0,0,0,,,None,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,0,0,10,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,1,1,11,,,,,0,0,0,0,,,2,1.25155624421,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,1,1,11,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,2,2,18,,,,,0,0,0,0,,,2,0.0173279220471,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,2,2,18,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,3,3,15,,,,,0,0,0,0,,,None,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,3,3,15,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,4,4,0,0,0,0,0,,,,,,,,,2,1.70092275215,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,4,4,0,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,5,5,16,0,0,0,0,,,,,,,,,1,0.83434283809,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,5,5,16,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,6,6,13,0,0,0,0,,,,,,,,,None,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,6,6,13,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,7,7,7,0,0,0,0,,,,,,,,,2,0.76729627623,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,7,7,7,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,8,8,20,0,0,0,0,,,,,,,,,2,1.95079049276,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,8,8,20,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,9,9,14,,,,,0,0,0,0,,,None,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,9,9,14,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,10,10,21,,,,,0,0,0,0,,,1,1.18395514158,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,10,10,21,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,11,11,8,,,,,0,0,0,0,,,2,0.567394121725,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,11,11,8,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,12,12,3,,,,,0,0,0,0,,,None,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
2,0,12,12,3,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,13,13,19,0,0,0,0,,,,,,,,,1,1.11771908635,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
1,0,13,13,19,,,,,,,,,,,,,,,2018_Feb_27_1425,59.9386868966,Experiment1,001,wtp14,
