selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.60103076784,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,0,0,6,0,0,0,0,,,,,,,2,1.78430291923,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,0,0,6,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,1,1,8,,,,,0,0,0,0,,,,,1,1.36748108169,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,1,1,8,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,2,2,7,0,0,0,0,,,,,,,1,0.401000785932,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,2,2,7,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,3,3,20,0,0,0,0,,,,,,,2,0.417506071797,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,3,3,20,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,4,4,3,,,,,0,0,0,0,,,,,1,1.05182950251,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,4,4,3,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,5,5,12,0,0,0,0,,,,,,,1,1.08425567596,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,5,5,12,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,6,6,10,,,,,0,0,0,0,,,,,1,0.984327613842,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,6,6,10,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,7,7,22,0,0,0,0,,,,,,,1,0.683747849718,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,7,7,22,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,8,8,18,,,,,0,0,0,0,,,,,1,0.801012231328,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,8,8,18,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,9,9,4,0,0,0,0,,,,,,,2,0.917719272955,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,9,9,4,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,10,10,14,,,,,0,0,0,0,,,,,1,0.717778863618,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,10,10,14,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,11,11,16,0,0,0,0,,,,,,,1,0.318103626021,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,11,11,16,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,12,12,11,,,,,0,0,0,0,,,,,2,0.85264299484,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,12,12,11,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,13,13,17,,,,,0,0,0,0,,,,,2,0.766833796108,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,13,13,17,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,14,14,1,,,,,0,0,0,0,,,,,2,0.734726724622,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,14,14,1,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,15,15,15,,,,,0,0,0,0,,,,,2,0.584347581083,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,15,15,15,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,16,16,21,,,,,0,0,0,0,,,,,2,0.716907086899,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,16,16,21,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,17,17,13,0,0,0,0,,,,,,,2,0.834535978793,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,17,17,13,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,18,18,5,0,0,0,0,,,,,,,2,0.783845415339,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,18,18,5,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,19,19,0,0,0,0,0,,,,,,,1,0.6178153457,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,19,19,0,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,20,20,2,0,0,0,0,,,,,,,2,0.567387590418,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,20,20,2,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,21,21,23,0,0,0,0,,,,,,,1,0.718017412524,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,21,21,23,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,22,22,9,,,,,0,0,0,0,,,,,1,0.56761991902,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
2,0,22,22,9,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,23,23,24,0,0,0,0,,,,,,,1,1.05108928541,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,23,23,24,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,24,24,19,0,0,0,0,,,,,,,1,0.7840481975,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
1,0,24,24,19,,,,,,,,,,,,,,,2018_Feb_26_1401,59.9279620714,Experiment1,001,wtp12,
