selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,4.71759392321,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,0,0,18,,,,,0,0,0,0,,,None,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,0,0,18,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,1,1,3,,,,,0,0,0,0,,,1,0.484716473613,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,1,1,3,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,2,2,4,0,0,0,0,,,,,,,,,1,1.15116854105,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,2,2,4,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,3,3,20,0,0,0,0,,,,,,,,,2,0.550949338358,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,3,3,20,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,4,4,9,,,,,0,0,0,0,,,1,1.0012421892,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,4,4,9,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,5,5,16,0,0,0,0,,,,,,,,,2,1.06781281484,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,5,5,16,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,6,6,15,,,,,0,0,0,0,,,2,0.501446525101,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,6,6,15,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,7,7,1,,,,,0,0,0,0,,,1,0.71724030003,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,7,7,1,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,8,8,0,0,0,0,0,,,,,,,,,2,0.384636294097,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,8,8,0,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,9,9,14,,,,,0,0,0,0,,,2,0.750977516174,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,9,9,14,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,10,10,22,0,0,0,0,,,,,,,,,2,0.384409565013,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,10,10,22,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,11,11,7,0,0,0,0,,,,,,,,,1,0.717166590039,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,11,11,7,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,12,12,13,0,0,0,0,,,,,,,,,1,0.484676974826,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,12,12,13,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,13,13,23,0,0,0,0,,,,,,,,,2,0.850815415848,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,13,13,23,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,14,14,6,0,0,0,0,,,,,,,,,1,0.36740115704,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,14,14,6,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,15,15,24,0,0,0,0,,,,,,,,,2,0.35096750129,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,15,15,24,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
