selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,4.55170120858,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,0,0,12,0,0,0,0,,,,,,,1,0.717461005639,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,0,0,12,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,1,1,10,,,,,0,0,0,0,,,,,2,0.417206874816,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,1,1,10,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,2,2,16,0,0,0,0,,,,,,,1,0.317312402403,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,2,2,16,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,3,3,2,0,0,0,0,,,,,,,1,0.484700055022,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,3,3,2,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,4,4,22,0,0,0,0,,,,,,,2,0.600556469071,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,4,4,22,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,5,5,8,,,,,0,0,0,0,,,,,2,0.951034328958,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,5,5,8,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,6,6,13,0,0,0,0,,,,,,,2,0.333831372947,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,6,6,13,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,7,7,3,,,,,0,0,0,0,,,,,1,0.651139421127,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,7,7,3,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,8,8,18,,,,,0,0,0,0,,,,,1,0.417067539835,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,8,8,18,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,9,9,4,0,0,0,0,,,,,,,2,0.851057748441,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,9,9,4,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,10,10,0,0,0,0,0,,,,,,,1,0.617500908949,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,10,10,0,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,11,11,9,,,,,0,0,0,0,,,,,2,0.7842886125,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,11,11,9,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,12,12,14,,,,,0,0,0,0,,,,,2,0.717302387697,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,12,12,14,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,13,13,21,,,,,0,0,0,0,,,,,1,0.383842678377,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,13,13,21,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,14,14,17,,,,,0,0,0,0,,,,,1,0.400338322754,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,14,14,17,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,15,15,1,,,,,0,0,0,0,,,,,2,0.551173415122,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,15,15,1,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,16,16,23,0,0,0,0,,,,,,,1,0.483777893824,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,16,16,23,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,17,17,11,,,,,0,0,0,0,,,,,1,0.683877232193,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,17,17,11,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,18,18,5,0,0,0,0,,,,,,,1,0.41759346718,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,18,18,5,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
2,0,19,19,15,,,,,0,0,0,0,,,,,1,0.600928443702,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
