selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,7.13531448186,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,0,0,9,,,,,0,0,0,0,,,2,1.20103860548,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,0,0,9,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,1,1,7,0,0,0,0,,,,,,,,,1,0.917676352838,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,1,1,7,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,2,2,16,0,0,0,0,,,,,,,,,1,0.733771595755,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,2,2,16,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,3,3,13,0,0,0,0,,,,,,,,,2,0.600826741604,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
1,0,3,3,13,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,4,4,14,,,,,0,0,0,0,,,None,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,4,4,14,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,5,5,1,,,,,0,0,0,0,,,1,0.883957909653,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
2,0,5,5,1,,,,,,,,,,,,,,,2018_Feb_26_1011,59.9807294624,Experiment1,001,wtp10,
