selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.81720245839,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,0,0,1,,,,,0,0,0,0,,,1,0.734034714944,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,0,0,1,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,1,1,4,0,0,0,0,,,,,,,,,2,0.800662649795,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,1,1,4,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,2,2,22,0,0,0,0,,,,,,,,,2,1.05187304468,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,2,2,22,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,3,3,15,,,,,0,0,0,0,,,1,0.534423360004,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,3,3,15,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,4,4,14,,,,,0,0,0,0,,,None,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,4,4,14,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,5,5,16,0,0,0,0,,,,,,,,,None,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,5,5,16,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,6,6,7,0,0,0,0,,,,,,,,,2,1.50124328479,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,6,6,7,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,7,7,8,,,,,0,0,0,0,,,1,0.417561743598,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,7,7,8,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,8,8,20,0,0,0,0,,,,,,,,,1,0.534665019106,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,8,8,20,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,9,9,6,0,0,0,0,,,,,,,,,2,0.817891357903,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,9,9,6,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,10,10,10,,,,,0,0,0,0,,,2,0.334395244194,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,10,10,10,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,11,11,23,0,0,0,0,,,,,,,,,1,0.333796850231,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,11,11,23,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,12,12,13,0,0,0,0,,,,,,,,,None,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,12,12,13,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,13,13,5,0,0,0,0,,,,,,,,,None,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,13,13,5,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,14,14,24,0,0,0,0,,,,,,,,,1,0.350553747689,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,14,14,24,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,15,15,0,0,0,0,0,,,,,,,,,1,0.800599513634,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
