selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,0.866378064966,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,0,0,10,,,,,0,0,0,0,,,1,0.551159108523,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,0,0,10,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,1,1,20,0,0,0,0,,,,,,,,,None,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,1,1,20,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,2,2,16,0,0,0,0,,,,,,,,,1,0.467533239163,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,2,2,16,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,3,3,13,0,0,0,0,,,,,,,,,2,0.384312000824,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,3,3,13,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,4,4,14,,,,,0,0,0,0,,,1,0.716925747925,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,4,4,14,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,5,5,23,0,0,0,0,,,,,,,,,2,0.467901170487,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,5,5,23,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,6,6,8,,,,,0,0,0,0,,,1,0.334015183151,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,6,6,8,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,7,7,3,,,,,0,0,0,0,,,2,0.283746667905,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,7,7,3,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,8,8,22,0,0,0,0,,,,,,,,,1,0.96729018027,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,8,8,22,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,9,9,17,,,,,0,0,0,0,,,2,0.38362216833,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,9,9,17,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,10,10,11,,,,,0,0,0,0,,,2,0.634418912465,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,10,10,11,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,11,11,2,0,0,0,0,,,,,,,,,2,0.501453220146,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,11,11,2,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,12,12,7,0,0,0,0,,,,,,,,,1,0.350654827664,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,12,12,7,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,13,13,5,0,0,0,0,,,,,,,,,2,0.267457226757,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,13,13,5,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,14,14,19,0,0,0,0,,,,,,,,,2,0.350924789207,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,14,14,19,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,15,15,9,,,,,0,0,0,0,,,2,0.267461270094,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,15,15,9,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,16,16,24,0,0,0,0,,,,,,,,,1,0.551260499517,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,16,16,24,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,17,17,1,,,,,0,0,0,0,,,1,0.417685838882,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,17,17,1,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,18,18,0,0,0,0,0,,,,,,,,,2,0.551267653005,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,18,18,0,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,19,19,18,,,,,0,0,0,0,,,2,0.600593479816,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,19,19,18,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,20,20,15,,,,,0,0,0,0,,,1,0.667775333393,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,20,20,15,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,21,21,6,0,0,0,0,,,,,,,,,2,0.951342234388,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,21,21,6,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,22,22,4,0,0,0,0,,,,,,,,,2,0.750238315668,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,22,22,4,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,23,23,12,0,0,0,0,,,,,,,,,2,1.7345646855,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
1,0,23,23,12,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,24,24,21,,,,,0,0,0,0,,,1,0.433582778089,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
2,0,24,24,21,,,,,,,,,,,,,,,2018_Oct_03_1055,59.9112122186,Experiment1,001,wtp30,
