selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.61818090209,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,0,0,3,,,,,0,0,0,0,,,1,1.21764321503,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,0,0,3,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,1,1,1,,,,,0,0,0,0,,,1,1.06734244555,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,1,1,1,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,2,2,18,,,,,0,0,0,0,,,1,0.800531404559,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,2,2,18,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,3,3,22,0,0,0,0,,,,,,,,,1,0.250495373097,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,3,3,22,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,4,4,17,,,,,0,0,0,0,,,1,0.684982488165,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,4,4,17,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,5,5,13,0,0,0,0,,,,,,,,,2,1.21739408997,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,5,5,13,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,6,6,11,,,,,0,0,0,0,,,1,0.800891562772,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,6,6,11,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,7,7,14,,,,,0,0,0,0,,,2,0.334210091678,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,7,7,14,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,8,8,23,0,0,0,0,,,,,,,,,2,0.968367030495,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,8,8,23,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,9,9,24,0,0,0,0,,,,,,,,,2,0.483801741269,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,9,9,24,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,10,10,8,,,,,0,0,0,0,,,1,0.40077219432,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,10,10,8,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,11,11,7,0,0,0,0,,,,,,,,,1,0.435197167972,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,11,11,7,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,12,12,20,0,0,0,0,,,,,,,,,2,0.434449481894,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,12,12,20,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,13,13,10,,,,,0,0,0,0,,,2,0.368133083161,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,13,13,10,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,14,14,15,,,,,0,0,0,0,,,2,0.451205550577,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
2,0,14,14,15,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,15,15,6,0,0,0,0,,,,,,,,,1,0.517432998284,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,15,15,6,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,16,16,0,0,0,0,0,,,,,,,,,2,0.384025767213,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,16,16,0,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,17,17,16,0,0,0,0,,,,,,,,,1,0.500771478983,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,17,17,16,,,,,,,,,,,,,,,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
1,0,18,18,2,0,0,0,0,,,,,,,,,1,0.401052110072,2018_Apr_26_1310,60.0164075488,Experiment1,001,wtp25,
