selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,4.517208701,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,0,0,14,,,,,0,0,0,0,,,1,0.867792774457,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,0,0,14,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,1,1,15,,,,,0,0,0,0,,,2,0.467507634778,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,1,1,15,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,2,2,18,,,,,0,0,0,0,,,2,0.650983138941,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,2,2,18,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,3,3,20,0,0,0,0,,,,,,,,,1,0.934503336437,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,3,3,20,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,4,4,10,,,,,0,0,0,0,,,1,0.484581199009,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,4,4,10,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,5,5,8,,,,,0,0,0,0,,,1,0.417532873806,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,5,5,8,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,6,6,23,0,0,0,0,,,,,,,,,2,0.467518831138,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,6,6,23,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,7,7,21,,,,,0,0,0,0,,,2,0.934339430183,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,7,7,21,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,8,8,7,0,0,0,0,,,,,,,,,1,1.01731926715,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,8,8,7,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,9,9,2,0,0,0,0,,,,,,,,,2,0.400911838282,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,9,9,2,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,10,10,12,0,0,0,0,,,,,,,,,1,0.300301095005,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,10,10,12,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,11,11,6,0,0,0,0,,,,,,,,,1,0.384213048965,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,11,11,6,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,12,12,19,0,0,0,0,,,,,,,,,2,0.350364184938,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,12,12,19,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,13,13,13,0,0,0,0,,,,,,,,,2,0.28331212746,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,13,13,13,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,14,14,24,0,0,0,0,,,,,,,,,1,0.251043538563,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,14,14,24,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,15,15,11,,,,,0,0,0,0,,,1,0.284179241396,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
2,0,15,15,11,,,,,,,,,,,,,,,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
1,0,16,16,4,0,0,0,0,,,,,,,,,2,0.300873987842,2019_Feb_06_0917,59.970585956,Experiment1,001,exc18,
