selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
1,0,9,9,19,0,0,0,0,,,,,,,1,0.833977705799,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,9,9,19,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,10,10,17,,,,,0,0,0,0,,,,,1,0.53429148905,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,10,10,17,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,11,11,3,,,,,0,0,0,0,,,,,1,0.58355262503,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,11,11,3,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,12,12,12,0,0,0,0,,,,,,,1,0.400639385916,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,12,12,12,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,13,13,20,0,0,0,0,,,,,,,2,0.400498806499,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,13,13,20,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,14,14,4,0,0,0,0,,,,,,,2,0.750706083141,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,14,14,4,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,15,15,6,0,0,0,0,,,,,,,2,0.701042492874,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,15,15,6,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,16,16,16,0,0,0,0,,,,,,,1,0.417263479903,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,16,16,16,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,17,17,2,0,0,0,0,,,,,,,1,0.533661994152,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,17,17,2,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,18,18,23,0,0,0,0,,,,,,,2,0.200587321073,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,18,18,23,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,19,19,15,,,,,0,0,0,0,,,,,2,0.551083842292,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,19,19,15,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,20,20,8,,,,,0,0,0,0,,,,,1,0.717280928046,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,20,20,8,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,21,21,11,,,,,0,0,0,0,,,,,1,0.600997800939,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,21,21,11,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,22,22,18,,,,,0,0,0,0,,,,,1,0.41713098716,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,22,22,18,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,23,23,14,,,,,0,0,0,0,,,,,1,0.400696301833,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
2,0,23,23,14,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,24,24,22,0,0,0,0,,,,,,,1,0.283946651034,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
1,0,24,24,22,,,,,,,,,,,,,,,2018_Dec_03_1211,59.9873321433,Experiment1,001,exc9,
