choices,,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate
Studying for a test alone,NS,0,83,83,99,,,,,,,,,,,,,,,,,,,,,,,,,324.2083062,None,$0.05 ,2.332,0.024000911,None,None,324.2083062,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Driving to schoolby yourself",NS,0,84,84,88,,,,,,,,,,,,,,,,,,,,,,,,,326.5917932,None,$0.05 ,1.753,0.019517282,None,None,326.5917932,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Taking a family member on a shopping trip",S,0,85,85,0,,,,,,,,,,,,,,,,,,,,,,,,,328.3923433,None,$0.05 ,3.736,0.018781415,None,None,328.3923433,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Celebrating holidays with family",S,0,86,86,37,,,,,,,,,,,,,,,,,,,,,,,,,332.1770299,None,$0.05 ,1.676,0.016265283,None,None,332.1770299,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to a comedy show with a significant other",S,0,87,87,56,,,,,,,,,,,,,,,,,,,,,,,,,333.9106779,None,$0.05 ,2.581,0.037605439,None,None,333.9106779,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Getting tagged in Instagram pictures",SM,0,88,88,11,,,,,,,,,,,,,,,,,,,,,,,,,336.5447945,None,$0.03 ,2.523,0.016956986,None,None,336.5447945,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Rearranging furniture in your house",NS,0,89,89,100,,,,,,,,,,,,,,,,,,,,,,,,,339.1291939,None,$0.05 ,2.688,0.032415801,None,None,339.1291939,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Playing icebreakerswith classmates",S,0,90,90,19,,,,,,,,,,,,,,,,,,,,,,,,,341.8630602,None,$0.02 ,3.157,0.018201989,None,None,341.8630602,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to a karaokebar with friends",S,0,91,91,43,,,,,,,,,,,,,,,,,,,,,,,,,345.0806882,None,$0.05 ,1.9,0.033735759,None,None,345.0806882,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
Snapchatting your friends,SM,0,92,92,2,,,,,,,,,,,,,,,,,,,,,,,,,347.031438,None,$0.02 ,1.956,0.017252142,None,None,347.031438,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Watching Netflix at home by yourself",NS,0,93,93,76,,,,,,,,,,,,,,,,,,,,,,,,,349.0319004,None,$0.05 ,2.783,0.020398706,None,None,349.0319004,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Getting a slice of pizza with a friend",S,0,94,94,10,,,,,,,,,,,,,,,,,,,,,,,,,351.8663172,None,$0.05 ,1.222,0.017236902,None,None,351.8663172,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
Drawing a picture,NS,0,95,95,70,,,,,,,,,,,,,,,,,,,,,,,,,353.1330654,None,$0.05 ,1.15,0.024864295,None,None,353.1330654,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
Calling a family member over Skype,SM,0,96,96,32,,,,,,,,,,,,,,,,,,,,,,,,,354.3501771,None,$0.05 ,3.426,0.028163569,None,None,354.3501771,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to a farmer'smarket by yourself",NS,0,97,97,83,,,,,,,,,,,,,,,,,,,,,,,,,357.8181135,None,$0.03 ,1.947,0.02226139,None,None,357.8181135,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to a street fairwith friends",S,0,98,98,40,,,,,,,,,,,,,,,,,,,,,,,,,359.8184585,None,$0.05 ,2.189,0.016677692,None,None,359.8184585,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
Getting a lot of comments on your Instagram post,SM,0,99,99,41,,,,,,,,,,,,,,,,,,,,,,,,,362.0693451,None,$0.02 ,2.387,0.034822143,None,None,362.0693451,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Listening to musicby yourself",NS,0,100,100,82,,,,,,,,,,,,,,,,,,,,,,,,,364.5202468,None,$0.03 ,1.99,0.015534081,None,None,364.5202468,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to the movies by yourself",NS,0,101,101,77,,,,,,,,,,,,,,,,,,,,,,,,,366.5540547,None,$0.03 ,1.433,0.021435638,None,None,366.5540547,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Talking to a friend over Skype",SM,0,102,102,12,,,,,,,,,,,,,,,,,,,,,,,,,368.0375638,None,$0.03 ,2.148,0.021834052,None,None,368.0375638,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
"Going to a bar with friends",S,0,103,103,35,,,,,,,,,,,,,,,,,,,,,,,,,370.2384705,None,$0.05 ,1.732,0.014495282,None,None,370.2384705,None,,,,,,,11,1,2020_Jan_11_1145,choiceText,3.1.2,59.99994402
