selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,Welcome.started,Welcome.stopped,response1.keys,response1.rt,response1.started,response1.stopped,firstTrialITI.started,firstTrialITI.stopped,rectangle.started,rectangle.stopped,text1.started,text1.stopped,response3.keys,response3.started,response3.stopped,ISI2.started,ISI2.stopped,rectangle2_2.started,rectangle2_2.stopped,feedback2_2.started,feedback2_2.stopped,arrow2_2.started,arrow2_2.stopped,ITI2_2.started,ITI2_2.stopped,polygon.started,polygon.stopped,text.started,text.stopped,response2.keys,response2.rt,response2.started,response2.stopped,ISI.started,ISI.stopped,polygon2_2.started,polygon2_2.stopped,feedback1_2.started,feedback1_2.stopped,arrow1_2.started,arrow1_2.stopped,ITI_2.started,ITI_2.stopped,response3.rt,Finished.started,Finished.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,0,5,5,1,,,,,0,0,0,0,,,,,,,,,70.32157089482257,72.32013119922067,70.32157089482257,72.32013119922067,2,70.32157089482257,72.32013119922067,72.33676902946968,None,74.33738266511955,76.32130466465719,74.33738266511955,75.32099706929102,75.33768155202233,76.32130466465719,76.33796239996536,None,,,,,,,,,,,,,,,,,,,1.4175960100310476,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,6,6,11,,,,,0,0,0,0,,,,,,,,,78.3229163524104,80.32253877832068,78.3229163524104,80.32253877832068,1,78.3229163524104,80.32253877832068,80.33920335599305,None,82.33970751381776,84.32366496924192,82.33970751381776,83.32333653576711,83.34003283712718,84.32366496924192,84.34035194010562,None,,,,,,,,,,,,,,,,,,,0.8082632742639362,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,7,7,21,,,,,0,0,0,0,,,,,,,,,86.32530620356715,88.32486798125069,86.32530620356715,88.32486798125069,2,86.32530620356715,88.32486798125069,88.34152602757536,None,90.34214463948979,92.32604455685282,90.34214463948979,91.32571021406329,91.34242859759843,92.32604455685282,92.34271100062415,None,,,,,,,,,,,,,,,,,,,0.8697092586205599,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,8,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.32756262862472,96.32724228158008,94.32756262862472,96.32724228158008,2,0.5873954945520836,94.32756262862472,96.32724228158008,96.34391307958322,None,98.3444716653039,100.32840610550375,98.3444716653039,99.3280024060241,99.34480258691133,100.32840610550375,100.34509898568172,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,9,9,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.33091880819711,104.32957148450987,102.33091880819711,104.32957148450987,2,0.807878546793745,102.33091880819711,104.32957148450987,104.34629391126009,None,106.34685125291458,108.33076609907175,106.34685125291458,107.33007781945048,107.34694113669707,108.33076609907175,108.34748261650748,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,9,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,10,10,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.33321597642248,112.33197128819643,110.33321597642248,112.33197128819643,1,0.7174722565462162,110.33321597642248,112.33197128819643,112.34865172771242,None,114.34923270662466,116.33321411032307,114.34923270662466,115.33293699457863,115.3495962849695,116.33321411032307,116.3498510075226,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,11,11,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.33559991826473,120.3343508758071,118.33559991826473,120.3343508758071,None,,118.33559991826473,120.3343508758071,120.35104375598507,None,122.36822679824331,124.33556415136172,122.36822679824331,123.33526028819415,123.35194570397516,124.33556415136172,124.35219202908138,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,12,12,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.33787718143117,128.33673512866608,126.33787718143117,128.33673512866608,None,,126.33787718143117,128.33673512866608,128.35342676477785,None,130.33733694568696,132.33792538899615,130.33733694568696,131.33764360800342,131.35434488562828,132.33792538899615,132.35460396241297,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,13,13,15,,,,,0,0,0,0,,,,,,,,,134.34022006908913,136.3390994764659,134.34022006908913,136.3390994764659,2,134.34022006908913,136.3390994764659,136.3558234582988,None,138.35635529659635,140.34030248847444,138.35635529659635,139.34000297953844,139.35666631314461,140.34030248847444,140.35697515257698,None,,,,,,,,,,,,,,,,,,,0.5740920727168941,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,14,14,17,,,,,0,0,0,0,,,,,,,,,142.34151980724437,144.34149181575503,142.34151980724437,144.34149181575503,1,142.34151980724437,144.34149181575503,144.35817225527126,None,146.35873519522352,148.34268611930042,146.35873519522352,147.34236266209018,147.35906176259914,148.34268611930042,148.3593740232136,None,,,,,,,,,,,,,,,,,,,0.13275181532594615,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,15,15,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.34388850927598,152.34386145083613,150.34388850927598,152.34386145083613,2,0.9860652145719087,150.34388850927598,152.34386145083613,152.36053846917025,None,154.36121119796417,156.34505295523263,154.36121119796417,155.34480631910992,155.36142766548187,156.34505295523263,156.3617047812263,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,15,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,16,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3471837296047,160.34623979438084,158.3471837296047,160.34623979438084,2,0.27077753826051776,158.3471837296047,160.34623979438084,160.36290717120187,None,162.363490949263,164.3474350309757,162.363490949263,163.3470963339546,163.36379761157946,164.3474350309757,164.36414283994804,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,17,17,8,,,,,0,0,0,0,,,,,,,,,166.34953314861013,168.34863928705045,166.34953314861013,168.34863928705045,2,166.34953314861013,168.34863928705045,168.36532097063287,None,170.36587302500607,172.34980746520569,170.36587302500607,171.34953719182545,171.3662030135638,172.34980746520569,172.3664916369205,None,,,,,,,,,,,,,,,,,,,0.9083048571765175,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,17,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,18,18,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.35185457612647,176.35100487891668,174.35185457612647,176.35100487891668,1,0.3538870692693763,174.35185457612647,176.35100487891668,176.36762031597414,None,178.36822555417712,180.35220260364395,178.36822555417712,179.35182689565363,179.36854745630444,180.35220260364395,180.36886749233258,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,19,19,18,,,,,0,0,0,0,,,,,,,,,182.36943882973173,184.35343485120802,182.36943882973173,184.35343485120802,2,182.36943882973173,184.35343485120802,184.37005961876207,None,186.37062286973105,188.3545887226021,186.37062286973105,187.35427117470635,187.37096249980164,188.3545887226021,188.37120695880867,None,,,,,,,,,,,,,,,,,,,1.0721558391956023,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,20,20,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.35653102094602,192.35576778633663,190.35653102094602,192.35576778633663,2,0.748959260875381,190.35653102094602,192.35576778633663,192.3724653317629,None,194.37300028022582,196.35695524751782,194.37300028022582,195.35659820052047,195.37331782812157,196.35695524751782,196.37362169128937,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,20,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,21,21,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.37418929648993,200.35812622482194,198.37418929648993,200.35812622482194,2,1.059115848376905,198.37418929648993,200.35812622482194,200.3747957787591,None,202.37537240343954,204.35932177243353,202.37537240343954,203.35898525252833,203.37563396835662,204.35932177243353,204.37599630263526,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,22,22,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.37655893157103,208.36049928108514,206.37655893157103,208.36049928108514,2,0.45676543411832427,206.37655893157103,208.36049928108514,208.37718345279995,None,210.3777644317122,212.36169327361404,210.3777644317122,211.36135239947703,211.3780116898679,212.36169327361404,212.37836687076606,None,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
1,0,22,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,23,23,10,,,,,0,0,0,0,,,,,,,,,214.37894878272778,216.36289970680468,214.37894878272778,216.36289970680468,1,214.37894878272778,216.36289970680468,216.37956366244384,None,218.38015988116672,220.3640825027378,218.38015988116672,219.3637829938018,219.3804621892516,220.3640825027378,220.38074956854234,None,,,,,,,,,,,,,,,,,,,1.406175482378785,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,23,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,24,24,9,,,,,0,0,0,0,,,,,,,,,222.3658167310109,224.36524819276065,222.3658167310109,224.36524819276065,2,222.3658167310109,224.36524819276065,224.38193485260763,None,226.38250992220537,228.36648728268892,226.38250992220537,227.36617035682616,227.3828380446639,228.36648728268892,228.3831378646164,None,,,,,,,,,,,,,,,,,,,0.2993282353572795,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
2,0,24,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.36708754462688,None,space,9.073640943213604,230.36708754462688,None,006,001,2020_Jan_08_1951,Experiment1,3.1.2,59.97069789739859,
