choices,,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate
Calling a family member over Skype,SM,0,41,41,32,,,,,,,,,,,,,,,,,,,,,,,,,492.766943,None,$0 ,2.656,0.034198962,None,None,492.766943,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Drawing a picture,NS,0,42,42,70,,,,,,,,,,,,,,,,,,,,,,,,,495.4678629,None,$0.05 ,4.821,0.022388146,None,None,495.4678629,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Playing with a pet,NS,0,43,43,87,,,,,,,,,,,,,,,,,,,,,,,,,500.338143,None,$0.02 ,3.03,0.026946701,None,None,500.338143,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting retweeted by a celebrity",SM,0,44,44,29,,,,,,,,,,,,,,,,,,,,,,,,,503.4368351,None,$0.02 ,9.874,0.029411188,None,None,503.4368351,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Direct messaging your crush on Snapchat,SM,0,45,45,54,,,,,,,,,,,,,,,,,,,,,,,,,513.3729052,None,$0.04 ,6.244,0.028763654,None,None,513.3729052,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Watching YouTubevideos",NS,0,46,46,81,,,,,,,,,,,,,,,,,,,,,,,,,519.6748621,None,$0.04 ,2.509,0.029608372,None,None,519.6748621,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Listening to musicby yourself",NS,0,47,47,109,,,,,,,,,,,,,,,,,,,,,,,,,522.2255364,None,$0.03 ,3.973,0.020591409,None,None,522.2255364,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Playing icebreakerswith classmates",S,0,48,48,19,,,,,,,,,,,,,,,,,,,,,,,,,526.260097,None,$0 ,5.703,0.034226332,None,None,526.260097,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Watching the news,NS,0,49,49,104,,,,,,,,,,,,,,,,,,,,,,,,,532.0118441,None,$0 ,5.62,0.021480291,None,None,532.0118441,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Driving to schoolby yourself",NS,0,50,50,88,,,,,,,,,,,,,,,,,,,,,,,,,537.6969368,None,$0.02 ,4.461,0.026066838,None,None,537.6969368,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Taking an onlineclass",NS,0,51,51,86,,,,,,,,,,,,,,,,,,,,,,,,,542.1980718,None,$0 ,7.802,0.026031693,None,None,542.1980718,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Listening to musicby yourself",NS,0,52,52,82,,,,,,,,,,,,,,,,,,,,,,,,,550.051516,None,$0.03 ,3.002,0.025581654,None,None,550.051516,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going to an amusement park with a friend",S,0,53,53,27,,,,,,,,,,,,,,,,,,,,,,,,,553.1514982,None,$0 ,3.793,0.038532342,None,None,553.1514982,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Cleaning up around the house",NS,0,54,54,79,,,,,,,,,,,,,,,,,,,,,,,,,556.9864509,None,$0.01 ,2.68,0.027565933,None,None,556.9864509,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Putting together a puzzle",NS,0,55,55,60,,,,,,,,,,,,,,,,,,,,,,,,,559.7199634,None,$0 ,1.571,0.021001327,None,None,559.7199634,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going to a karaokebar with friends",S,0,56,56,43,,,,,,,,,,,,,,,,,,,,,,,,,561.3536897,None,$0 ,2.861,0.029691724,None,None,561.3536897,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Learning to drive with a family member",S,0,57,57,46,,,,,,,,,,,,,,,,,,,,,,,,,564.2712019,None,$0.02 ,4.618,0.03384907,None,None,564.2712019,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Watching a football game from home",NS,0,58,58,62,,,,,,,,,,,,,,,,,,,,,,,,,568.9559754,None,$0 ,5.912,0.025979754,None,None,568.9559754,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Snapchat your friends to keep your ""Snapstreaks""",SM,0,59,59,51,,,,,,,,,,,,,,,,,,,,,,,,,574.9251672,None,$0.05 ,2.998,0.03628059,None,None,574.9251672,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Watching videos on Youtube,NS,0,60,60,14,,,,,,,,,,,,,,,,,,,,,,,,,577.9918915,None,$0.04 ,36.801,0.033046961,None,None,577.9918915,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Viedochatting your friend over Snapchat,SM,0,61,61,7,,,,,,,,,,,,,,,,,,,,,,,,,614.8528903,None,$0 ,14.205,0.033630737,None,None,614.8528903,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Getting 1 million subscribers on Youtube,SM,0,62,62,23,,,,,,,,,,,,,,,,,,,,,,,,,629.1236287,None,$0.01 ,4.922,0.032960809,None,None,629.1236287,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Taking classes with a friend,S,0,63,63,25,,,,,,,,,,,,,,,,,,,,,,,,,634.091735,None,$0.02 ,3.737,0.019892868,None,None,634.091735,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Having a celebrity comment on your Facebook post,SM,0,64,64,57,,,,,,,,,,,,,,,,,,,,,,,,,637.8782931,None,$0 ,4.931,0.024422498,None,None,637.8782931,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going on vacation by yourself",NS,0,65,65,94,,,,,,,,,,,,,,,,,,,,,,,,,642.8778424,None,$0 ,4.477,0.025672781,None,None,642.8778424,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Taking a road trip by yourself",NS,0,66,66,75,,,,,,,,,,,,,,,,,,,,,,,,,647.4125513,None,$0 ,3.443,0.030059656,None,None,647.4125513,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going on a weekendgetaway with family",S,0,67,67,18,,,,,,,,,,,,,,,,,,,,,,,,,650.9133504,None,$0 ,4.007,0.029648182,None,None,650.9133504,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Listening to a podcast,NS,0,68,68,102,,,,,,,,,,,,,,,,,,,,,,,,,654.9813562,None,$0 ,1.785,0.030173177,None,None,654.9813562,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting tagged in Instagram pictures",SM,0,69,69,11,,,,,,,,,,,,,,,,,,,,,,,,,656.8317344,None,$0 ,1.991,0.030886024,None,None,656.8317344,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting likes on a Facebook status",SM,0,70,70,45,,,,,,,,,,,,,,,,,,,,,,,,,658.882419,None,$0 ,2.897,0.028289666,None,None,658.882419,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Taking a family member on a shopping trip",S,0,71,71,0,,,,,,,,,,,,,,,,,,,,,,,,,661.833282,None,$0.02 ,5.625,0.029534351,None,None,661.833282,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting ice creamwith friends",S,0,72,72,49,,,,,,,,,,,,,,,,,,,,,,,,,667.5182247,None,$0.01 ,5.909,0.032691781,None,None,667.5182247,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Reading at the library,NS,0,73,73,78,,,,,,,,,,,,,,,,,,,,,,,,,673.4867291,None,$0 ,3.177,0.032203797,None,None,673.4867291,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Make a post on Twitter,SM,0,74,74,53,,,,,,,,,,,,,,,,,,,,,,,,,676.7043489,None,$0 ,3.514,0.023929539,None,None,676.7043489,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Running a marathon,NS,0,75,75,93,,,,,,,,,,,,,,,,,,,,,,,,,680.2721442,None,$0.02 ,3.672,0.017610946,None,None,680.2721442,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Looking at your Twitter feed,SM,0,76,76,48,,,,,,,,,,,,,,,,,,,,,,,,,683.9898883,None,$0 ,3.382,0.020695288,None,None,683.9898883,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Posting Instagram stories,SM,0,77,77,33,,,,,,,,,,,,,,,,,,,,,,,,,687.4241058,None,$0 ,4.255,0.023854273,None,None,687.4241058,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Having a Tweet go viral,SM,0,78,78,15,,,,,,,,,,,,,,,,,,,,,,,,,691.7254242,None,$0 ,1.484,0.023404233,None,None,691.7254242,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going to the movies by yourself",NS,0,79,79,77,,,,,,,,,,,,,,,,,,,,,,,,,693.2759402,None,$0 ,2.044,0.026733655,None,None,693.2759402,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Going on a blind date,S,0,80,80,34,,,,,,,,,,,,,,,,,,,,,,,,,695.3598609,None,$0 ,2.899,0.022739593,None,None,695.3598609,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Doing your laundry,NS,0,81,81,105,,,,,,,,,,,,,,,,,,,,,,,,,698.3107668,None,$0 ,1.85,0.027404827,None,None,698.3107668,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Rearranging furniture in your house",NS,0,82,82,100,,,,,,,,,,,,,,,,,,,,,,,,,700.2279722,None,$0 ,5.008,0.029282117,None,None,700.2279722,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Sleeping over at a friend's house",S,0,83,83,26,,,,,,,,,,,,,,,,,,,,,,,,,705.2960791,None,$0.03 ,2.759,0.0301682,None,None,705.2960791,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Viewing videos and photos on Instagram's Explore page,SM,0,84,84,39,,,,,,,,,,,,,,,,,,,,,,,,,708.130193,None,$0.01 ,7.943,0.04092654,None,None,708.130193,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Going out to dinner with friends,S,0,85,85,3,,,,,,,,,,,,,,,,,,,,,,,,,716.1326444,None,$0.04 ,3.174,0.028779516,None,None,716.1326444,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going dancing witha significant other",S,0,86,86,21,,,,,,,,,,,,,,,,,,,,,,,,,719.3669045,None,$0.05 ,3.96,0.026932705,None,None,719.3669045,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Celebrating holidays with family",S,0,87,87,37,,,,,,,,,,,,,,,,,,,,,,,,,723.3679638,None,$0.02 ,3.984,0.024260148,None,None,723.3679638,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Walking around Central Park with family",S,0,88,88,13,,,,,,,,,,,,,,,,,,,,,,,,,727.4358927,None,$0 ,3.744,0.04352352,None,None,727.4358927,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Taking a nap,NS,0,89,89,74,,,,,,,,,,,,,,,,,,,,,,,,,731.2204513,None,$0.05 ,1.887,0.024586715,None,None,731.2204513,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going for a bicycleride alone",NS,0,90,90,95,,,,,,,,,,,,,,,,,,,,,,,,,733.1711736,None,$0 ,2.829,0.027738547,None,None,733.1711736,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Learning how to perform card tricks",NS,0,91,91,103,,,,,,,,,,,,,,,,,,,,,,,,,736.055256,None,$0 ,1.568,0.033869286,None,None,736.055256,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting a slice of pizza with a friend",S,0,92,92,10,,,,,,,,,,,,,,,,,,,,,,,,,737.6888382,None,$0.05 ,2.844,0.031115865,None,None,737.6888382,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Uploading photos on social media,SM,0,93,93,5,,,,,,,,,,,,,,,,,,,,,,,,,740.5897309,None,$0 ,3.604,0.03549061,None,None,740.5897309,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Getting verified on Instagram",SM,0,94,94,47,,,,,,,,,,,,,,,,,,,,,,,,,744.2575153,None,$0 ,1.763,0.030129323,None,None,744.2575153,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Make comments on your friend's Instagram post,SM,0,95,95,50,,,,,,,,,,,,,,,,,,,,,,,,,746.0746748,None,$0 ,2.889,0.031388314,None,None,746.0746748,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Reading a book,NS,0,96,96,92,,,,,,,,,,,,,,,,,,,,,,,,,749.0089557,None,$0 ,1.586,0.026182536,None,None,749.0089557,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going to a farmer'smarket by yourself",NS,0,97,97,83,,,,,,,,,,,,,,,,,,,,,,,,,750.6595511,None,$0 ,1.569,0.032270666,None,None,750.6595511,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Looking at your Facebook feed,SM,0,98,98,55,,,,,,,,,,,,,,,,,,,,,,,,,752.2931424,None,$0 ,1.077,0.03219851,None,None,752.2931424,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
Putting gas in a car,NS,0,99,99,90,,,,,,,,,,,,,,,,,,,,,,,,,753.4102367,None,$0 ,1.772,0.020397957,None,None,753.4102367,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Trying to solve a RubikÍs cube",NS,0,100,100,73,,,,,,,,,,,,,,,,,,,,,,,,,755.2442754,None,$0 ,2.002,0.033156438,None,None,755.2442754,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Taking your friend to the spa",S,0,101,101,1,,,,,,,,,,,,,,,,,,,,,,,,,757.3113064,None,$0.02 ,3.193,0.029203119,None,None,757.3113064,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Taking your friend on a cruise",S,0,102,102,6,,,,,,,,,,,,,,,,,,,,,,,,,760.545777,None,$0.01 ,2.417,0.022959481,None,None,760.545777,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going on a hike by yourself",NS,0,103,103,108,,,,,,,,,,,,,,,,,,,,,,,,,763.0296373,None,$0.01 ,3.487,0.0370065,None,None,763.0296373,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
"Going to a museum alone",NS,0,104,104,96,,,,,,,,,,,,,,,,,,,,,,,,,766.5808126,None,$0 ,1.823,0.027665458,None,None,766.5808126,None,,,,,,,2,1,2020_Jan_06_1146,choiceText,3.1.2,59.85990435
