choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Looking through old 
photo albums",0,30,30,106,,,,,,,,,,,,,,,,,,,,,,,,,270.6018216917921,None,$.04,2.793,0.02622468589561322,None,None,270.6018216917921,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting drinks 
with co-workers",0,31,31,44,,,,,,,,,,,,,,,,,,,,,,,,,273.43596538126235,None,$.03,2.805,0.017131466793216532,None,None,273.43596538126235,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting a slice of pizza 
by yourself",0,32,32,72,,,,,,,,,,,,,,,,,,,,,,,,,276.286992345548,None,$.05,2.122,0.01703225220535387,None,None,276.286992345548,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Direct messaging friends on Instagrams,0,33,33,28,,,,,,,,,,,,,,,,,,,,,,,,,278.4541070329458,None,$.02,9.51,0.018625283920300717,None,None,278.4541070329458,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Uploading photos on social media,0,34,34,5,,,,,,,,,,,,,,,,,,,,,,,,,288.0238867672308,None,$0,3.108,0.03379454120704395,None,None,288.0238867672308,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Taking a family member
 on a shopping trip",0,35,35,0,,,,,,,,,,,,,,,,,,,,,,,,,291.19128541362056,None,$.05,2.753,0.03306738225546724,None,None,291.19128541362056,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Make comments on your friend's Instagram post,0,36,36,50,,,,,,,,,,,,,,,,,,,,,,,,,294.0087933982179,None,$0,2.649,0.037224131351194956,None,None,294.0087933982179,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting a slice of 
pizza with a friend",0,37,37,10,,,,,,,,,,,,,,,,,,,,,,,,,296.726440811967,None,$.05,2.709,0.028217375117947086,None,None,296.726440811967,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going dancing with
a significant other",0,38,38,21,,,,,,,,,,,,,,,,,,,,,,,,,299.4779524348471,None,$.02,2.183,0.021886613588776527,None,None,299.4779524348471,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Putting gas in a car,0,39,39,90,,,,,,,,,,,,,,,,,,,,,,,,,301.7112053079493,None,$.05,2.049,0.02277798978775536,None,None,301.7112053079493,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to a karaoke
bar with friends",0,40,40,43,,,,,,,,,,,,,,,,,,,,,,,,,303.81177686483784,None,$.04,4.071,0.020183170655400318,None,None,303.81177686483784,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Looking at your friend's Snapchat stories,0,41,41,4,,,,,,,,,,,,,,,,,,,,,,,,,307.9463255302146,None,$0,3.276,0.026768033495500276,None,None,307.9463255302146,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Watching Netflix at home 
by yourself",0,42,42,76,,,,,,,,,,,,,,,,,,,,,,,,,311.2808998234352,None,$.05,2.542,0.029813517007823975,None,None,311.2808998234352,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Becoming "InstaFamous",0,43,43,36,,,,,,,,,,,,,,,,,,,,,,,,,313.88146096123705,None,$.01,2.713,0.02887859835573181,None,None,313.88146096123705,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Snapchat your friends to keep your "Snapstreaks",0,44,44,51,,,,,,,,,,,,,,,,,,,,,,,,,316.6489125428077,None,$.05,5.531,0.026090948363616917,None,None,316.6489125428077,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Getting a lot of comments on your Instagram post,0,45,45,41,,,,,,,,,,,,,,,,,,,,,,,,,322.25081416610124,None,$0,3.149,0.032281752011385834,None,None,322.25081416610124,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting tagged in 
Instagram pictures",0,46,46,11,,,,,,,,,,,,,,,,,,,,,,,,,325.45163288860954,None,$0,2.173,0.016372273037177365,None,None,325.45163288860954,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Driving to school
by yourself",0,47,47,88,,,,,,,,,,,,,,,,,,,,,,,,,327.6541678057681,None,$.05,2.745,0.014364965991717327,None,None,327.6541678057681,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Make a post on Twitter,0,48,48,53,,,,,,,,,,,,,,,,,,,,,,,,,330.4379901052887,None,$0,2.003,0.01417711141266409,None,None,330.4379901052887,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Buying clothes 
for yourself",0,49,49,85,,,,,,,,,,,,,,,,,,,,,,,,,332.5204091248804,None,$.05,2.657,0.0314569335600936,None,None,332.5204091248804,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Studying for a test alone,0,50,50,99,,,,,,,,,,,,,,,,,,,,,,,,,335.2052516551573,None,$.02,2.563,0.013839346390341234,None,None,335.2052516551573,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Listening to a podcast,0,51,51,102,,,,,,,,,,,,,,,,,,,,,,,,,337.8218802688309,None,$.02,1.966,0.022507404549287457,None,None,337.8218802688309,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to a farmer's
market by yourself",0,52,52,83,,,,,,,,,,,,,,,,,,,,,,,,,339.8393544769258,None,$0,4.487,0.017386501155669976,None,None,339.8393544769258,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Reading at the library,0,53,53,78,,,,,,,,,,,,,,,,,,,,,,,,,344.35850304781593,None,$0,2.427,0.013493494913291215,None,None,344.35850304781593,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Having hundreds of friends on Facebook,0,54,54,59,,,,,,,,,,,,,,,,,,,,,,,,,346.84150391897606,None,$0,2.152,0.01990636506707233,None,None,346.84150391897606,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Listening to music
by yourself",0,55,55,109,,,,,,,,,,,,,,,,,,,,,,,,,349.02775986835263,None,$.04,1.879,0.014043995915471896,None,None,349.02775986835263,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Cleaning up around 
the house",0,56,56,79,,,,,,,,,,,,,,,,,,,,,,,,,350.9594230998307,None,$.01,1.833,0.020198721531414776,None,None,350.9594230998307,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Taking an online
class",0,57,57,86,,,,,,,,,,,,,,,,,,,,,,,,,352.8432751637272,None,$.05,2.798,0.015938092585201957,None,None,352.8432751637272,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Playing a videogame 
at home",0,58,58,98,,,,,,,,,,,,,,,,,,,,,,,,,355.6940010630576,None,$0,1.908,0.01799733955613192,None,None,355.6940010630576,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Playing ping-pong
with friends",0,59,59,22,,,,,,,,,,,,,,,,,,,,,,,,,357.6445691832025,None,$.02,7.333,0.020334636185452837,None,None,357.6445691832025,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Running a marathon,0,60,60,93,,,,,,,,,,,,,,,,,,,,,,,,,365.01335882432863,None,$0,2.431,0.012572261031891685,None,None,365.01335882432863,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going on a first date 
to the movies",0,61,61,20,,,,,,,,,,,,,,,,,,,,,,,,,367.4977160428741,None,$.05,2.726,0.01573530916539312,None,None,367.4977160428741,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Playing icebreakers
with classmates",0,62,62,19,,,,,,,,,,,,,,,,,,,,,,,,,370.2651452311841,None,$0,4.001,0.021651795364505233,None,None,370.2651452311841,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Doing your laundry,0,63,63,105,,,,,,,,,,,,,,,,,,,,,,,,,374.2997393984235,None,$.04,3.447,0.012228275659708743,None,None,374.2997393984235,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Having a Tweet go viral,0,64,64,15,,,,,,,,,,,,,,,,,,,,,,,,,377.78400611087204,None,$0,1.967,0.01274922999800765,None,None,377.78400611087204,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Watching YouTube
videos",0,65,65,81,,,,,,,,,,,,,,,,,,,,,,,,,379.80134471533006,None,$.05,2.772,0.01943455149557849,None,None,379.80134471533006,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Buying coffee on 
the way to work",0,66,66,63,,,,,,,,,,,,,,,,,,,,,,,,,382.61897990609145,None,$0,2.291,0.014900538153597154,None,None,382.61897990609145,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going for a bicycle
ride alone",0,67,67,95,,,,,,,,,,,,,,,,,,,,,,,,,384.9527701241552,None,$.03,2.494,0.013717738542254665,None,None,384.9527701241552,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting retweeted by 
a celebrity",0,68,68,29,,,,,,,,,,,,,,,,,,,,,,,,,387.50361573412715,None,$0,2.143,0.025283857911290397,None,None,387.50361573412715,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to the movies 
by yourself",0,69,69,77,,,,,,,,,,,,,,,,,,,,,,,,,389.6876783879836,None,$.01,4.926,0.014703664066018973,None,None,389.6876783879836,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Sharing Youtube videos with your partner,0,70,70,9,,,,,,,,,,,,,,,,,,,,,,,,,394.65587124870103,None,$0,2.603,0.017896569881486357,None,None,394.65587124870103,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going for a walk 
in the park",0,71,71,64,,,,,,,,,,,,,,,,,,,,,,,,,397.3067273399636,None,$0,1.832,0.022174304790041788,None,None,397.3067273399636,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Calling a family member over Skype,0,72,72,32,,,,,,,,,,,,,,,,,,,,,,,,,399.20702818720633,None,$.04,3.006,0.026788871668941283,None,None,399.20702818720633,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Sleeping over at 
a friend's house",0,73,73,26,,,,,,,,,,,,,,,,,,,,,,,,,402.25800706818404,None,$.05,2.34,0.01760296934617145,None,None,402.25800706818404,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Playing videogames 
with friends",0,74,74,31,,,,,,,,,,,,,,,,,,,,,,,,,404.64193828603834,None,$0,1.802,0.020523734835023788,None,None,404.64193828603834,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Going on a blind date,0,75,75,34,,,,,,,,,,,,,,,,,,,,,,,,,406.4925674589215,None,$.01,2.205,0.017786469680686423,None,None,406.4925674589215,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to a street fair
with friends",0,76,76,40,,,,,,,,,,,,,,,,,,,,,,,,,408.7601090800629,None,$.05,2.605,0.032695094289920235,None,None,408.7601090800629,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Getting 1 million subscribers on Youtube,0,77,77,23,,,,,,,,,,,,,,,,,,,,,,,,,411.41083734312656,None,$.01,3.604,0.017971525101984298,None,None,411.41083734312656,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Posting Instagram stories,0,78,78,33,,,,,,,,,,,,,,,,,,,,,,,,,415.0619668187853,None,$0,2.754,0.015348403375810449,None,None,415.0619668187853,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Playing with a pet,0,79,79,87,,,,,,,,,,,,,,,,,,,,,,,,,417.8459377846782,None,$.05,2.497,0.01210169153091556,None,None,417.8459377846782,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Making cookies with your partner,0,80,80,8,,,,,,,,,,,,,,,,,,,,,,,,,420.3967933472111,None,$.05,3.509,0.014946257728752244,None,None,420.3967933472111,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Planting flowers 
in a garden",0,81,81,67,,,,,,,,,,,,,,,,,,,,,,,,,423.94801466634203,None,$0,3.025,0.015110474976609112,None,None,423.94801466634203,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Having a celebrity comment on your Facebook post,0,82,82,57,,,,,,,,,,,,,,,,,,,,,,,,,427.03219964338746,None,$0,1.575,0.026349403919539327,None,None,427.03219964338746,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting ice cream
with friends",0,83,83,49,,,,,,,,,,,,,,,,,,,,,,,,,428.6349301283601,None,$.05,2.198,0.014157206291201874,None,None,428.6349301283601,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to a comedy show 
with a significant other",0,84,84,56,,,,,,,,,,,,,,,,,,,,,,,,,430.9165480912386,None,$0,2.56,0.03952223977421454,None,None,430.9165480912386,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Listening to music
by yourself",0,85,85,82,,,,,,,,,,,,,,,,,,,,,,,,,433.51867893444137,None,$.05,4.229,0.02571834937998574,None,None,433.51867893444137,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Going to the zoo with friends,0,86,86,52,,,,,,,,,,,,,,,,,,,,,,,,,437.80213376676716,None,$0,2.176,0.014253932738938602,None,None,437.80213376676716,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Trying out a new 
recipe at home",0,87,87,68,,,,,,,,,,,,,,,,,,,,,,,,,440.0192414096184,None,$.05,5.693,0.016359832337002445,None,None,440.0192414096184,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Learning how to 
perform card tricks",0,88,88,103,,,,,,,,,,,,,,,,,,,,,,,,,445.77106840425927,None,$0,3.812,0.0252247645830721,None,None,445.77106840425927,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Exercising from home,0,89,89,71,,,,,,,,,,,,,,,,,,,,,,,,,449.6390091230767,None,$.05,3.843,0.025937305711067893,None,None,449.6390091230767,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Getting a haircut,0,90,90,91,,,,,,,,,,,,,,,,,,,,,,,,,453.5068468950965,None,$.05,3.067,0.011429893697368243,None,None,453.5068468950965,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Taking your friend 
to the spa",0,91,91,1,,,,,,,,,,,,,,,,,,,,,,,,,456.6244696762585,None,$.05,3.445,0.015439842525665881,None,None,456.6244696762585,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Practicing photography,0,92,92,65,,,,,,,,,,,,,,,,,,,,,,,,,460.09200831163184,None,$.02,2.433,0.01250819142387627,None,None,460.09200831163184,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Viedochatting your friend over Snapchat,0,93,93,7,,,,,,,,,,,,,,,,,,,,,,,,,462.5927275396368,None,$0,2.195,0.02717422237037681,None,None,462.5927275396368,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Shopping online,0,94,94,69,,,,,,,,,,,,,,,,,,,,,,,,,464.8271958691896,None,$.05,1.824,0.01755196247358981,None,None,464.8271958691896,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Getting verified on 
Instagram",0,95,95,47,,,,,,,,,,,,,,,,,,,,,,,,,466.6938971832076,None,$.01,2.495,0.01437460753504638,None,None,466.6938971832076,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Playing volleyball
with friends",0,96,96,16,,,,,,,,,,,,,,,,,,,,,,,,,469.2280377314007,None,$0,2.318,0.02587603526080784,None,None,469.2280377314007,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Writing journal entries,0,97,97,107,,,,,,,,,,,,,,,,,,,,,,,,,471.61226410487757,None,$.02,3.065,0.028828835553667886,None,None,471.61226410487757,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Taking your friend 
on a cruise",0,98,98,6,,,,,,,,,,,,,,,,,,,,,,,,,474.713249626079,None,$.05,2.114,0.02613480183390493,None,None,474.713249626079,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Watching videos on Youtube,0,99,99,14,,,,,,,,,,,,,,,,,,,,,,,,,476.8650597635708,None,$0,2.749,0.01393762792531561,None,None,476.8650597635708,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
