selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,Welcome.started,Welcome.stopped,response1.keys,response1.rt,response1.started,response1.stopped,firstTrialITI.started,firstTrialITI.stopped,polygon.started,polygon.stopped,text.started,text.stopped,response2.keys,response2.rt,response2.started,response2.stopped,ISI.started,ISI.stopped,polygon2_2.started,polygon2_2.stopped,feedback1_2.started,feedback1_2.stopped,arrow1_2.started,arrow1_2.stopped,ITI_2.started,ITI_2.stopped,rectangle.started,rectangle.stopped,text1.started,text1.stopped,response3.keys,response3.rt,response3.started,response3.stopped,ISI2.started,ISI2.stopped,rectangle2_2.started,rectangle2_2.stopped,feedback2_2.started,feedback2_2.stopped,arrow2_2.started,arrow2_2.stopped,ITI2_2.started,ITI2_2.stopped,Finished.started,Finished.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,5,5,22,0,0,0,0,,,,,,,,,,,,,65.73743399881141,67.73601919333396,65.73743399881141,67.73601919333396,2,0.7639906036260982,65.73743399881141,67.73601919333396,67.75265878617847,None,69.75317289333498,71.73716061696587,69.75317289333498,70.73690091976368,70.75355264217797,71.73716061696587,71.75384592895898,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,6,6,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75438522829882,75.73832101248945,73.75438522829882,75.73832101248945,1,1.450687855470278,73.75438522829882,75.73832101248945,75.75499077375162,None,77.75560347254032,79.73950380106544,77.75560347254032,78.73920989225553,78.75589116105812,79.73950380106544,79.75615179130455,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,7,7,19,0,0,0,0,,,,,,,,,,,,,81.74149927082635,83.74066512963236,81.74149927082635,83.74066512963236,2,0.6715474189986708,81.74149927082635,83.74066512963236,83.75732369436855,None,85.7578760563224,87.74181806080514,85.7578760563224,86.74143675688902,86.75820542079828,87.74181806080514,87.75848751105286,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,7,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,8,8,20,0,0,0,0,,,,,,,,,,,,,89.75903147561212,91.74299369604478,89.75903147561212,91.74299369604478,2,1.3658393366931705,89.75903147561212,91.74299369604478,91.75965319382476,None,93.76021084302693,95.74417492954763,93.76021084302693,94.74375785895063,94.76044721413336,95.74417492954763,95.76081514442149,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,8,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,9,9,12,0,0,0,0,,,,,,,,,,,,,97.76137839188641,99.74530049143414,97.76137839188641,99.74530049143414,1,1.2511610953065428,97.76137839188641,99.74530049143414,99.76198984661687,None,101.762476895502,103.74648639015595,101.762476895502,102.74622575990998,102.7628414046294,103.74648639015595,103.76314650996528,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,10,10,23,0,0,0,0,,,,,,,,,,,,,105.76368612032002,107.74762656972962,105.76368612032002,107.74762656972962,2,1.2248209566619153,105.76368612032002,107.74762656972962,107.76431001563469,None,109.76485677932578,111.74881060236385,109.76485677932578,110.74857734140369,110.76516095161787,111.74881060236385,111.76547227724586,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,10,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,11,11,17,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.76602806036044,115.74996415556598,113.76602806036044,115.74996415556598,1,0.7742758568997488,113.76602806036044,115.74996415556598,115.76662769653558,None,117.76718783385468,119.7511481882002,117.76718783385468,118.75084183880563,118.76750133658561,119.7511481882002,119.76778778104472,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,11,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,12,12,18,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7528740082912,123.75229427705153,121.7528740082912,123.75229427705153,2,1.027285001040127,121.7528740082912,123.75229427705153,123.76895408584596,None,125.76950551475556,127.75346275895481,125.76950551475556,126.75316387391103,126.76983643430458,127.75346275895481,127.77011821354472,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,12,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,13,13,16,0,0,0,0,,,,,,,,,,,,,129.75517116222773,131.75462502056598,129.75517116222773,131.75462502056598,1,0.4808071326847312,129.75517116222773,131.75462502056598,131.77129291574056,None,133.77185585219104,135.7557645781103,133.77185585219104,134.7554688032128,134.77213389925555,135.7557645781103,135.77245642140997,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,14,14,6,0,0,0,0,,,,,,,,,,,,,137.75844645712368,139.75695700813912,137.75844645712368,139.75695700813912,1,0.9974160905899225,137.75844645712368,139.75695700813912,139.77364543027807,None,141.77415082902507,143.75813264337876,141.77415082902507,142.75758245852694,142.7744805045154,143.75813264337876,143.774799916524,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,15,15,14,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,145.76070162408723,147.75925882729462,145.76070162408723,147.75925882729462,2,0.9149819782583108,145.76070162408723,147.75925882729462,147.77596311117895,None,149.77645264818057,151.76045374544037,149.77645264818057,150.76014957314828,150.77681373614723,151.76045374544037,151.77711759742488,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,16,16,7,0,0,0,0,,,,,,,,,,,,,153.76200228720154,155.76162627053372,153.76200228720154,155.76162627053372,2,1.8655014193154784,153.76200228720154,155.76162627053372,155.77825373380847,None,157.7788328430188,159.76279319736386,157.7788328430188,158.76237954792805,158.77911275617134,159.76279319736386,159.77946295862603,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,17,17,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,161.76526514151328,163.7639237354847,161.76526514151328,163.7639237354847,1,0.7580418271113558,161.76526514151328,163.7639237354847,163.78061464574057,None,165.78114896884654,167.76506204897078,165.78114896884654,166.76482692192258,166.7814665147671,167.76506204897078,167.78175638038738,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,18,18,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169.76659659507413,171.7662404833418,169.76659659507413,171.7662404833418,2,0.932591314668116,169.76659659507413,171.7662404833418,171.78293792490422,None,173.78348220047837,175.76742358293222,173.78348220047837,174.76716792891966,174.78379352610636,175.76742358293222,175.7840986314427,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,18,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,19,19,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7688268808688,179.7685696717831,177.7688268808688,179.7685696717831,2,0.7141340280154509,177.7688268808688,179.7685696717831,179.78524783043986,None,181.7858076567445,183.76975090528595,181.7858076567445,182.7694694370607,182.78614697368812,183.76975090528595,183.78642315466504,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,20,20,2,0,0,0,0,,,,,,,,,,,,,185.77113740843333,187.77092032023302,185.77113740843333,187.77092032023302,1,0.5916533630165759,185.77113740843333,187.77092032023302,187.7875735977209,None,189.78813964431765,191.7720807157566,189.78813964431765,190.77183283710974,190.78850073228386,191.7720807157566,191.78874861093118,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,20,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,21,21,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,193.77436916128408,195.77324297736777,193.77436916128408,195.77324297736777,1,0.772295004825537,193.77436916128408,195.77324297736777,195.78991429370308,None,197.79047194290524,199.77441177028595,197.79047194290524,198.77412034959298,198.79082587753555,199.77441177028595,199.7910896179278,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,21,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,22,22,21,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,201.77565769482817,203.77557963016034,201.77565769482817,203.77557963016034,2,1.090741934691323,201.77565769482817,203.77557963016034,203.79226183200672,None,205.79278464757226,207.77673815959588,205.79278464757226,206.7764342983187,206.79311961031135,207.77673815959588,207.793423471589,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,22,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,23,23,5,0,0,0,0,,,,,,,,,,,,,209.77794582934075,211.7779141058504,209.77794582934075,211.7779141058504,1,0.6964155254763682,209.77794582934075,211.7779141058504,211.7945409470958,None,213.79511539108717,215.77903095932788,213.79511539108717,214.77866240701042,214.79542516164202,215.77903095932788,215.79573959741674,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
1,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,24,24,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,217.78126000106386,219.78023458588268,217.78126000106386,219.78023458588268,1,1.6448175790437745,217.78126000106386,219.78023458588268,219.79686982452267,None,221.7974567090987,223.78138440690918,221.7974567090987,222.7810886320117,222.79777301096055,223.78138440690918,223.79801280322772,None,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
2,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.78196258307617,None,space,6.04385710371389,225.78196258307617,None,009,001,2020_Jan_09_1359,Experiment1,3.1.2,59.980468422179676,
