choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Learning how to 
perform card tricks",0,64,64,103,,,,,,,,,,,,,,,,,,,,,,,,,359.23823599573643,None,$0,3.169,0.033690039322209486,None,None,359.23823599573643,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Watching Netflix at home 
by yourself",0,65,65,76,,,,,,,,,,,,,,,,,,,,,,,,,362.4726144412275,None,$.01,1.941,0.03306178394086601,None,None,362.4726144412275,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Walking around Central 
Park with family",0,66,66,13,,,,,,,,,,,,,,,,,,,,,,,,,364.4732203033477,None,$.01,2.925,0.02964183533913456,None,None,364.4732203033477,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Playing icebreakers
with classmates",0,67,67,19,,,,,,,,,,,,,,,,,,,,,,,,,367.4587477252953,None,$.01,4.015,0.03598286044689303,None,None,367.4587477252953,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Drawing a picture,0,68,68,70,,,,,,,,,,,,,,,,,,,,,,,,,371.5252498014929,None,$0,3.839,0.02354495898134701,None,None,371.5252498014929,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Getting verified on 
Instagram",0,69,69,47,,,,,,,,,,,,,,,,,,,,,,,,,375.4267144762789,None,$0,1.621,0.03326705550080078,None,None,375.4267144762789,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Driving to school
by yourself",0,70,70,88,,,,,,,,,,,,,,,,,,,,,,,,,377.07928614015736,None,$0,4.414,0.013973394939512218,None,None,377.07928614015736,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Watching YouTube
videos",0,71,71,81,,,,,,,,,,,,,,,,,,,,,,,,,381.54490859661746,None,$.01,2.172,0.022933498546080955,None,None,381.54490859661746,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Having a celebrity comment on your Facebook post,0,72,72,57,,,,,,,,,,,,,,,,,,,,,,,,,383.7957286720516,None,$0,2.029,0.0371777897416905,None,None,383.7957286720516,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Sharing Youtube videos with your partner,0,73,73,9,,,,,,,,,,,,,,,,,,,,,,,,,385.8795727738998,None,$.01,2.871,0.03248795662420889,None,None,385.8795727738998,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Shopping online,0,74,74,69,,,,,,,,,,,,,,,,,,,,,,,,,388.7971926314972,None,$.01,1.93,0.018030307412573165,None,None,388.7971926314972,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Going to a coffee shop with friends,0,75,75,58,,,,,,,,,,,,,,,,,,,,,,,,,390.8146708828199,None,$.01,2.196,0.03879197064725304,None,None,390.8146708828199,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Going grocery shopping 
alone",0,76,76,89,,,,,,,,,,,,,,,,,,,,,,,,,393.0504812529525,None,$.01,2.169,0.024529640435957845,None,None,393.0504812529525,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Celebrating holidays 
with family",0,77,77,37,,,,,,,,,,,,,,,,,,,,,,,,,395.29907257687,None,$.02,11.141,0.033306554725641035,None,None,395.29907257687,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Getting breakfast
by yourself",0,78,78,84,,,,,,,,,,,,,,,,,,,,,,,,,406.5024627921971,None,$0,1.992,0.03386825235838842,None,None,406.5024627921971,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Going out to dinner with friends,0,79,79,3,,,,,,,,,,,,,,,,,,,,,,,,,408.55304730296484,None,$.02,1.838,0.033369069245964056,None,None,408.55304730296484,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Talking to a friend 
over Skype",0,80,80,12,,,,,,,,,,,,,,,,,,,,,,,,,410.4368922134586,None,$0,3.616,0.024862740194748767,None,None,410.4368922134586,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Reading a book,0,81,81,92,,,,,,,,,,,,,,,,,,,,,,,,,414.1048085485031,None,$0,1.581,0.015914144236830907,None,None,414.1048085485031,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
Calling a family member over Skype,0,82,82,32,,,,,,,,,,,,,,,,,,,,,,,,,415.7385788925476,None,$0,2.032,0.025778375760637573,None,None,415.7385788925476,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
"Getting a slice of 
pizza with a friend",0,83,83,10,,,,,,,,,,,,,,,,,,,,,,,,,417.83922260549934,None,$.01,2.074,0.04001053727324688,None,None,417.83922260549934,None,,,,,,,012,001,2020_Jan_11_1158,choiceText,3.1.2,60.0741572528969,
