choices,,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate
"Trying out a new recipe at home",NS,0,7,7,68,,,,,,,,,,,,,,,,,,,,,,,,,137.7465197,None,$0.02 ,3.807,0.032020199,None,None,137.7465197,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Sharing Youtube videos with your partner,SM,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,141.6149182,None,$0 ,2.633,0.039979062,None,None,141.6149182,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Celebrating holidays with family",S,0,9,9,37,,,,,,,,,,,,,,,,,,,,,,,,,144.3315633,None,$0.05 ,2.829,0.043514988,None,None,144.3315633,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Playing icebreakerswith classmates",S,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,147.215986,None,$0.01 ,7.274,0.030823414,None,None,147.215986,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Reading at the library,NS,0,11,11,78,,,,,,,,,,,,,,,,,,,,,,,,,154.551186,None,$0.02 ,4.024,0.034616549,None,None,154.551186,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting retweeted by a celebrity",SM,0,12,12,29,,,,,,,,,,,,,,,,,,,,,,,,,158.6357213,None,$0 ,2.64,0.033649293,None,None,158.6357213,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting ice creamwith friends",S,0,13,13,49,,,,,,,,,,,,,,,,,,,,,,,,,161.3364914,None,$0.02 ,2.419,0.035706655,None,None,161.3364914,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Planting flowers in a garden",NS,0,14,14,67,,,,,,,,,,,,,,,,,,,,,,,,,163.8208052,None,$0.01 ,2.529,0.031070671,None,None,163.8208052,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Trying to solve a Rubik’s cube",NS,0,15,15,73,,,,,,,,,,,,,,,,,,,,,,,,,166.4046617,None,$0 ,2.457,0.035317575,None,None,166.4046617,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Taking an art class with friends",S,0,16,16,38,,,,,,,,,,,,,,,,,,,,,,,,,168.9220803,None,$0 ,1.848,0.037411948,None,None,168.9220803,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Getting 1 million subscribers on Youtube,SM,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,170.8392751,None,$0.01 ,4.305,0.035584115,None,None,170.8392751,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Taking a family member on a shopping trip",S,0,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,175.2074418,None,$0.03 ,5.788,0.034015668,None,None,175.2074418,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going on a weekendgetaway with family",S,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,181.0591463,None,$0.05 ,3.204,0.033934182,None,None,181.0591463,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Uploading photos on social media,SM,0,20,20,5,,,,,,,,,,,,,,,,,,,,,,,,,184.3268319,None,$0 ,3.186,0.035822663,None,None,184.3268319,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going on vacation by yourself",NS,0,21,21,94,,,,,,,,,,,,,,,,,,,,,,,,,187.5775215,None,$0.01 ,5.571,0.037190505,None,None,187.5775215,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to an amusement park with a friend",S,0,22,22,27,,,,,,,,,,,,,,,,,,,,,,,,,193.2126463,None,$0 ,3.924,0.031023086,None,None,193.2126463,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a street fairwith friends",S,0,23,23,40,,,,,,,,,,,,,,,,,,,,,,,,,197.1972119,None,$0.01 ,3.589,0.030100305,None,None,197.1972119,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Taking your friend on a cruise",S,0,24,24,6,,,,,,,,,,,,,,,,,,,,,,,,,200.8326667,None,$0.02 ,3.332,0.026044053,None,None,200.8326667,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Direct messaging your crush on Snapchat,SM,0,25,25,54,,,,,,,,,,,,,,,,,,,,,,,,,204.232317,None,$0 ,2.404,0.035418344,None,None,204.232317,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going for a bicycleride alone",NS,0,26,26,95,,,,,,,,,,,,,,,,,,,,,,,,,206.6999819,None,$0.01 ,2.794,0.030104037,None,None,206.6999819,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Putting together a puzzle",NS,0,27,27,60,,,,,,,,,,,,,,,,,,,,,,,,,209.5507646,None,$0 ,3.386,0.034778898,None,None,209.5507646,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting a slice of pizza with a friend",S,0,28,28,10,,,,,,,,,,,,,,,,,,,,,,,,,213.0034961,None,$0.02 ,2.363,0.037323309,None,None,213.0034961,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Going to the zoo with friends,S,0,29,29,52,,,,,,,,,,,,,,,,,,,,,,,,,215.4190866,None,$0.02 ,2.017,0.02316779,None,None,215.4190866,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Calling a family member over Skype,SM,0,30,30,32,,,,,,,,,,,,,,,,,,,,,,,,,217.503031,None,$0.02 ,2.884,0.034232134,None,None,217.503031,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Getting a haircut,NS,0,31,31,91,,,,,,,,,,,,,,,,,,,,,,,,,220.4371982,None,$0.01 ,3.039,0.020484667,None,None,220.4371982,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Writing journal entries,NS,0,32,32,107,,,,,,,,,,,,,,,,,,,,,,,,,223.5381691,None,$0 ,2.371,0.035075917,None,None,223.5381691,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Direct messaging friends on Instagrams,SM,0,33,33,28,,,,,,,,,,,,,,,,,,,,,,,,,225.972009,None,$0 ,2.187,0.037759973,None,None,225.972009,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Getting a lot of comments on your Instagram post,SM,0,34,34,41,,,,,,,,,,,,,,,,,,,,,,,,,228.2392763,None,$0 ,2.763,0.040321801,None,None,228.2392763,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Putting gas in a car,NS,0,35,35,90,,,,,,,,,,,,,,,,,,,,,,,,,231.0404017,None,$0.02 ,3.017,0.026873218,None,None,231.0404017,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Making cookies with your partner,S,0,36,36,8,,,,,,,,,,,,,,,,,,,,,,,,,234.1243701,None,$0.04 ,3.242,0.031643249,None,None,234.1243701,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Walking around Central Park with family",S,0,37,37,13,,,,,,,,,,,,,,,,,,,,,,,,,237.4419415,None,$0.05 ,2.691,0.045484954,None,None,237.4419415,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Shopping online,NS,0,38,38,69,,,,,,,,,,,,,,,,,,,,,,,,,240.1763444,None,$0.02 ,4.622,0.02016401,None,None,240.1763444,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a farmer'smarket by yourself",NS,0,39,39,83,,,,,,,,,,,,,,,,,,,,,,,,,244.8615985,None,$0.01 ,2.751,0.036191838,None,None,244.8615985,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Reading a book,NS,0,40,40,92,,,,,,,,,,,,,,,,,,,,,,,,,247.6619141,None,$0.01 ,1.858,0.01962129,None,None,247.6619141,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Watching videos on Youtube,NS,0,41,41,14,,,,,,,,,,,,,,,,,,,,,,,,,249.5790803,None,$0.01 ,2.997,0.025928977,None,None,249.5790803,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Listening to musicby yourself",NS,0,42,42,82,,,,,,,,,,,,,,,,,,,,,,,,,252.6297365,None,$0.04 ,2.795,0.028091151,None,None,252.6297365,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Going to a coffee shop with friends,S,0,43,43,58,,,,,,,,,,,,,,,,,,,,,,,,,255.480841,None,$0.03 ,3.669,0.035419899,None,None,255.480841,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Learning how to perform card tricks",NS,0,44,44,103,,,,,,,,,,,,,,,,,,,,,,,,,259.2315939,None,$0.03 ,2.493,0.043181891,None,None,259.2315939,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going on a hike by yourself",NS,0,45,45,108,,,,,,,,,,,,,,,,,,,,,,,,,261.7826008,None,$0.04 ,2.541,0.030434335,None,None,261.7826008,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting likes on a Facebook status",SM,0,46,46,45,,,,,,,,,,,,,,,,,,,,,,,,,264.3849503,None,$0 ,3.198,0.038321977,None,None,264.3849503,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Viedochatting your friend over Snapchat,SM,0,47,47,7,,,,,,,,,,,,,,,,,,,,,,,,,267.6507564,None,$0.02 ,3.171,0.037078229,None,None,267.6507564,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Playing videogames with friends",S,0,48,48,31,,,,,,,,,,,,,,,,,,,,,,,,,270.9017079,None,$0 ,2.211,0.040490682,None,None,270.9017079,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Exercising from home,NS,0,49,49,71,,,,,,,,,,,,,,,,,,,,,,,,,273.1534394,None,$0.04 ,2.217,0.02831166,None,None,273.1534394,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Driving to schoolby yourself",NS,0,50,50,88,,,,,,,,,,,,,,,,,,,,,,,,,275.4363383,None,$0.02 ,2.175,0.03102433,None,None,275.4363383,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a karaokebar with friends",S,0,51,51,43,,,,,,,,,,,,,,,,,,,,,,,,,277.6869834,None,$0.04 ,3.664,0.03887776,None,None,277.6869834,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Taking an onlineclass",NS,0,52,52,86,,,,,,,,,,,,,,,,,,,,,,,,,281.4050039,None,$0.04 ,2.027,0.026771516,None,None,281.4050039,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to the beach alone",NS,0,53,53,80,,,,,,,,,,,,,,,,,,,,,,,,,283.4886528,None,$0.04 ,1.714,0.031377642,None,None,283.4886528,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Having a celebrity comment on your Facebook post,SM,0,54,54,57,,,,,,,,,,,,,,,,,,,,,,,,,285.2725505,None,$0 ,2.186,0.047654281,None,None,285.2725505,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Watching a new episode of a television show",NS,0,55,55,97,,,,,,,,,,,,,,,,,,,,,,,,,287.5401092,None,$0.01 ,2.894,0.041915439,None,None,287.5401092,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Painting your bedrooma new color",NS,0,56,56,101,,,,,,,,,,,,,,,,,,,,,,,,,290.490981,None,$0.01 ,2.156,0.031006291,None,None,290.490981,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Working on a groupproject with classmates",S,0,57,57,42,,,,,,,,,,,,,,,,,,,,,,,,,292.7247029,None,$0.02 ,3.644,0.037937563,None,None,292.7247029,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Watching the news,NS,0,58,58,104,,,,,,,,,,,,,,,,,,,,,,,,,296.409363,None,$0.05 ,3.959,0.02170571,None,None,296.409363,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Buying clothes for yourself",NS,0,59,59,85,,,,,,,,,,,,,,,,,,,,,,,,,300.4272022,None,$0.05 ,2.043,0.029709671,None,None,300.4272022,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going dancing witha significant other",S,0,60,60,21,,,,,,,,,,,,,,,,,,,,,,,,,302.5278891,None,$0.05 ,2.141,0.029308151,None,None,302.5278891,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Playing a videogame at home",NS,0,61,61,98,,,,,,,,,,,,,,,,,,,,,,,,,304.7282043,None,$0.01 ,2.142,0.034214718,None,None,304.7282043,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting a slice of pizza by yourself",NS,0,62,62,72,,,,,,,,,,,,,,,,,,,,,,,,,306.9288542,None,$0.02 ,2.108,0.029044722,None,None,306.9288542,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Viewing videos and photos on Instagram's Explore page,SM,0,63,63,39,,,,,,,,,,,,,,,,,,,,,,,,,309.1128566,None,$0 ,3.567,0.045941524,None,None,309.1128566,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Make a post on Twitter,SM,0,64,64,53,,,,,,,,,,,,,,,,,,,,,,,,,312.7304872,None,$0 ,1.455,0.022752585,None,None,312.7304872,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Becoming ""InstaFamous""",SM,0,65,65,36,,,,,,,,,,,,,,,,,,,,,,,,,314.2478712,None,$0.01 ,3.008,0.030548166,None,None,314.2478712,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Taking a road trip by yourself",NS,0,66,66,75,,,,,,,,,,,,,,,,,,,,,,,,,317.2990026,None,$0.05 ,2.502,0.023732592,None,None,317.2990026,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Buying coffee on the way to work",NS,0,67,67,63,,,,,,,,,,,,,,,,,,,,,,,,,319.8659297,None,$0 ,2.339,0.030389238,None,None,319.8659297,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Looking through old photo albums",NS,0,68,68,106,,,,,,,,,,,,,,,,,,,,,,,,,322.2668543,None,$0.04 ,2.193,0.027382971,None,None,322.2668543,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Playing with a pet,NS,0,69,69,87,,,,,,,,,,,,,,,,,,,,,,,,,324.5008141,None,$0.04 ,1.567,0.022316854,None,None,324.5008141,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Rearranging furniture in your house",NS,0,70,70,100,,,,,,,,,,,,,,,,,,,,,,,,,326.1344647,None,$0.03 ,2.747,0.024909471,None,None,326.1344647,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a musicfestival with friends",S,0,71,71,30,,,,,,,,,,,,,,,,,,,,,,,,,328.9364389,None,$0.04 ,2.114,0.039499478,None,None,328.9364389,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Listening to a podcast,NS,0,72,72,102,,,,,,,,,,,,,,,,,,,,,,,,,331.1028472,None,$0.02 ,1.957,0.019417264,None,None,331.1028472,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Playing volleyballwith friends",S,0,73,73,16,,,,,,,,,,,,,,,,,,,,,,,,,333.1198314,None,$0.05 ,2.133,0.0347366,None,None,333.1198314,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Taking a nap,NS,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,335.3037997,None,$0.04 ,1.671,0.020591656,None,None,335.3037997,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Running a marathon,NS,0,75,75,93,,,,,,,,,,,,,,,,,,,,,,,,,337.0380315,None,$0.02 ,2.395,0.030787026,None,None,337.0380315,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Having a Tweet go viral,SM,0,76,76,15,,,,,,,,,,,,,,,,,,,,,,,,,339.4889691,None,$0 ,1.859,0.027549674,None,None,339.4889691,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Drawing a picture,NS,0,77,77,70,,,,,,,,,,,,,,,,,,,,,,,,,341.3891769,None,$0.01 ,2.906,0.019876633,None,None,341.3891769,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Cleaning up around the house",NS,0,78,78,79,,,,,,,,,,,,,,,,,,,,,,,,,344.3563994,None,$0.03 ,3.645,0.032554211,None,None,344.3563994,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Practicing an instrument",NS,0,79,79,61,,,,,,,,,,,,,,,,,,,,,,,,,348.0432565,None,$0.02 ,2.167,0.026528925,None,None,348.0432565,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting breakfastby yourself",NS,0,80,80,84,,,,,,,,,,,,,,,,,,,,,,,,,350.274759,None,$0.01 ,2.261,0.028260032,None,None,350.274759,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Watching YouTubevideos",NS,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,352.5923818,None,$0.01 ,1.623,0.02836982,None,None,352.5923818,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going on a first date to the movies",S,0,82,82,20,,,,,,,,,,,,,,,,,,,,,,,,,354.2610479,None,$0.01 ,3.397,0.024622094,None,None,354.2610479,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to the movies by yourself",NS,0,83,83,77,,,,,,,,,,,,,,,,,,,,,,,,,357.7272417,None,$0.01 ,1.6,0.025246611,None,None,357.7272417,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Sleeping over at a friend's house",S,0,84,84,26,,,,,,,,,,,,,,,,,,,,,,,,,359.3940776,None,$0.04 ,3.536,0.036267725,None,None,359.3940776,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Snapchatting your friends,SM,0,85,85,2,,,,,,,,,,,,,,,,,,,,,,,,,362.9784461,None,$0.01 ,2.767,0.023706778,None,None,362.9784461,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Watching Netflix at home by yourself",NS,0,86,86,76,,,,,,,,,,,,,,,,,,,,,,,,,365.8127008,None,$0.01 ,2.143,0.0313002,None,None,365.8127008,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Looking at your Facebook feed,SM,0,87,87,55,,,,,,,,,,,,,,,,,,,,,,,,,368.0135086,None,$0 ,2.239,0.031803732,None,None,368.0135086,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a bar with friends",S,0,88,88,35,,,,,,,,,,,,,,,,,,,,,,,,,370.3141717,None,$0.02 ,3.186,0.034449845,None,None,370.3141717,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Getting likes on anInstagram picture",SM,0,89,89,17,,,,,,,,,,,,,,,,,,,,,,,,,373.5651667,None,$0 ,3.169,0.032249727,None,None,373.5651667,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going grocery shopping alone",NS,0,90,90,89,,,,,,,,,,,,,,,,,,,,,,,,,376.7993778,None,$0.01 ,2.827,0.029015486,None,None,376.7993778,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going to a museum alone",NS,0,91,91,96,,,,,,,,,,,,,,,,,,,,,,,,,379.6836789,None,$0.01 ,1.722,0.028496714,None,None,379.6836789,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Snapchat your friends to keep your ""Snapstreaks""",SM,0,92,92,51,,,,,,,,,,,,,,,,,,,,,,,,,381.4671831,None,$0.01 ,2.298,0.036592424,None,None,381.4671831,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Going out to dinner with friends,S,0,93,93,3,,,,,,,,,,,,,,,,,,,,,,,,,383.8345589,None,$0.04 ,3.443,0.029892859,None,None,383.8345589,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going for a walk in the park",NS,0,94,94,64,,,,,,,,,,,,,,,,,,,,,,,,,387.3195271,None,$0.05 ,3.132,0.023564333,None,None,387.3195271,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Learning to drive with a family member",S,0,95,95,46,,,,,,,,,,,,,,,,,,,,,,,,,390.5216987,None,$0.04 ,2.4,0.039771616,None,None,390.5216987,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Taking classes with a friend,S,0,96,96,25,,,,,,,,,,,,,,,,,,,,,,,,,392.9874381,None,$0.04 ,3.405,0.036812934,None,None,392.9874381,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Talking to a friend over Skype",SM,0,97,97,12,,,,,,,,,,,,,,,,,,,,,,,,,396.488422,None,$0.03 ,2.36,0.041372097,None,None,396.488422,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Practicing photography,NS,0,98,98,65,,,,,,,,,,,,,,,,,,,,,,,,,398.9055847,None,$0.05 ,2.499,0.027791955,None,None,398.9055847,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Going on a blind date,S,0,99,99,34,,,,,,,,,,,,,,,,,,,,,,,,,401.4399498,None,$0.01 ,2.536,0.02437888,None,None,401.4399498,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
"Going sight-seeingwith family",S,0,100,100,24,,,,,,,,,,,,,,,,,,,,,,,,,404.0404167,None,$0.03 ,2.219,0.034130433,None,None,404.0404167,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Make comments on your friend's Instagram post,SM,0,101,101,50,,,,,,,,,,,,,,,,,,,,,,,,,406.3264347,None,$0 ,3.615,0.038477795,None,None,406.3264347,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Looking at your Twitter feed,SM,0,102,102,48,,,,,,,,,,,,,,,,,,,,,,,,,410.0090689,None,$0 ,2.205,0.030597618,None,None,410.0090689,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
Having hundreds of friends on Facebook,SM,0,103,103,59,,,,,,,,,,,,,,,,,,,,,,,,,412.2761098,None,$0 ,2.122,0.035587225,None,None,412.2761098,None,,,,,,,8,1,2020_Jan_09_1350,choiceText,3.1.2,59.98002086
