selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,space,3.40160788782,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,0,0,13,0,0,0,0,,,,,,,None,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,0,0,13,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,1,1,19,0,0,0,0,,,,,,,None,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,1,1,19,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,2,2,5,0,0,0,0,,,,,,,None,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,2,2,5,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,3,3,22,0,0,0,0,,,,,,,1,0.667585614137,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,3,3,22,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,4,4,4,0,0,0,0,,,,,,,2,0.767732319422,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,4,4,4,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,5,5,10,,,,,0,0,0,0,,,,,2,0.484218291938,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,5,5,10,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,6,6,16,0,0,0,0,,,,,,,2,0.684289949946,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,6,6,16,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,7,7,23,0,0,0,0,,,,,,,1,0.28393669799,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,7,7,23,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,8,8,24,0,0,0,0,,,,,,,1,0.334240669385,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,8,8,24,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,9,9,12,0,0,0,0,,,,,,,2,0.783877761103,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,9,9,12,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,10,10,6,0,0,0,0,,,,,,,1,0.550425111316,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,10,10,6,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,11,11,1,,,,,0,0,0,0,,,,,1,0.450919408351,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,11,11,1,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,12,12,3,,,,,0,0,0,0,,,,,2,0.334231650457,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,12,12,3,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,13,13,21,,,,,0,0,0,0,,,,,2,0.300817068666,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,13,13,21,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,14,14,18,,,,,0,0,0,0,,,,,2,0.450908211991,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,14,14,18,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,15,15,7,0,0,0,0,,,,,,,1,0.384194748476,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,15,15,7,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,16,16,17,,,,,0,0,0,0,,,,,1,0.317580186762,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,16,16,17,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,17,17,2,0,0,0,0,,,,,,,2,0.584326432087,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,17,17,2,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,18,18,11,,,,,0,0,0,0,,,,,2,0.717636728659,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,18,18,11,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,19,19,15,,,,,0,0,0,0,,,,,1,0.467612548731,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,19,19,15,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
